363,314,-1,-1,512,-1,-1,49,-1,-1,252,-1,591,-1,514,452
364,580,-1,-1,199,-1,-1,134,-1,-1,682,-1,550,-1,97,625
365,194,-1,-1,288,-1,-1,199,-1,-1,591,-1,485,-1,11,514
366,199,-1,-1,580,-1,-1,242,-1,-1,11,-1,314,-1,421,665
367,288,-1,-1,194,-1,-1,580,-1,-1,49,-1,452,-1,432,626
368,591,-1,-1,485,-1,-1,288,-1,-1,314,-1,547,-1,626,382
369,242,-1,-1,134,-1,-1,485,-1,-1,580,-1,524,-1,78,547
370,485,-1,-1,591,-1,-1,194,-1,-1,452,-1,49,-1,228,512
371,134,-1,-1,242,-1,-1,591,-1,-1,228,-1,580,-1,49,252
372,228,-1,-1,11,-1,-1,682,-1,-1,134,-1,199,-1,20,524
373,452,-1,-1,547,-1,-1,11,-1,-1,485,-1,682,-1,134,550
374,547,-1,-1,452,-1,-1,228,-1,-1,288,-1,20,-1,580,682
375,11,-1,-1,228,-1,-1,432,-1,-1,78,-1,242,-1,94,591
376,432,-1,-1,20,-1,-1,452,-1,-1,194,-1,228,-1,282,11
377,682,-1,-1,13,-1,-1,547,-1,-1,20,-1,626,-1,199,390
378,13,-1,-1,682,-1,-1,391,-1,-1,432,-1,11,-1,452,49
379,20,-1,-1,432,-1,-1,390,-1,-1,626,-1,282,-1,672,450
380,282,-1,-1,626,-1,-1,20,-1,-1,390,-1,409,-1,625,8
381,391,-1,-1,390,-1,-1,409,-1,-1,8,-1,13,-1,682,159
382,672,-1,-1,391,-1,-1,78,-1,-1,13,-1,432,-1,242,199
383,78,-1,-1,282,-1,-1,13,-1,-1,391,-1,672,-1,409,432
384,626,-1,-1,409,-1,-1,450,-1,-1,546,-1,390,-1,13,78
385,390,-1,-1,450,-1,-1,626,-1,-1,547,-1,546,-1,591,672
386,450,-1,-1,672,-1,-1,282,-1,-1,159,-1,391,-1,390,613
387,409,-1,-1,78,-1,-1,672,-1,-1,613,-1,464,-1,8,13
388,135,-1,-1,592,-1,-1,18,-1,-1,523,-1,219,-1,332,333
389,652,-1,-1,322,-1,-1,204,-1,-1,413,-1,592,-1,495,523
390,322,-1,-1,652,-1,-1,523,-1,-1,424,-1,135,-1,687,575
391,592,-1,-1,135,-1,-1,451,-1,-1,620,-1,424,-1,352,497
392,424,-1,-1,18,-1,-1,592,-1,-1,652,-1,687,-1,483,135
393,523,-1,-1,451,-1,-1,497,-1,-1,592,-1,322,-1,264,687
394,451,-1,-1,523,-1,-1,652,-1,-1,411,-1,200,-1,574,586
395,18,-1,-1,424,-1,-1,322,-1,-1,687,-1,411,-1,648,29
396,483,-1,-1,164,-1,-1,411,-1,-1,451,-1,523,-1,592,424
397,687,-1,-1,620,-1,-1,164,-1,-1,648,-1,354,-1,523,352
398,164,-1,-1,483,-1,-1,352,-1,-1,322,-1,184,-1,411,190
399,620,-1,-1,687,-1,-1,483,-1,-1,3,-1,190,-1,191,468
400,352,-1,-1,3,-1,-1,687,-1,-1,18,-1,451,-1,620,191
401,411,-1,-1,648,-1,-1,620,-1,-1,76,-1,3,-1,322,483
402,648,-1,-1,411,-1,-1,191,-1,-1,164,-1,352,-1,76,354
403,3,-1,-1,352,-1,-1,354,-1,-1,483,-1,191,-1,451,637
404,354,-1,-1,59,-1,-1,3,-1,-1,184,-1,648,-1,164,411
405,191,-1,-1,184,-1,-1,648,-1,-1,59,-1,483,-1,190,3
406,59,-1,-1,354,-1,-1,200,-1,-1,191,-1,620,-1,93,268
407,184,-1,-1,191,-1,-1,76,-1,-1,354,-1,349,-1,538,362
408,200,-1,-1,76,-1,-1,349,-1,-1,468,-1,611,-1,29,648
409,637,-1,-1,190,-1,-1,184,-1,-1,611,-1,18,-1,259,274
410,349,-1,-1,637,-1,-1,59,-1,-1,352,-1,204,-1,3,616
411,76,-1,-1,611,-1,-1,637,-1,-1,190,-1,59,-1,362,698
412,362,-1,-1,200,-1,-1,468,-1,-1,349,-1,164,-1,354,620
413,190,-1,-1,468,-1,-1,93,-1,-1,407,-1,143,-1,349,59
414,611,-1,-1,362,-1,-1,190,-1,-1,637,-1,93,-1,274,164
415,468,-1,-1,349,-1,-1,274,-1,-1,200,-1,637,-1,249,141
416,274,-1,-1,33,-1,-1,362,-1,-1,268,-1,468,-1,184,249
417,93,-1,-1,538,-1,-1,611,-1,-1,249,-1,33,-1,468,200
418,33,-1,-1,274,-1,-1,249,-1,-1,258,-1,281,-1,59,559
419,538,-1,-1,93,-1,-1,281,-1,-1,616,-1,274,-1,407,670
420,281,-1,-1,268,-1,-1,538,-1,-1,274,-1,29,-1,611,93
421,249,-1,-1,29,-1,-1,33,-1,-1,559,-1,538,-1,141,562
422,29,-1,-1,249,-1,-1,407,-1,-1,93,-1,258,-1,616,184
423,268,-1,-1,281,-1,-1,141,-1,-1,574,-1,249,-1,637,451
424,559,-1,-1,258,-1,-1,268,-1,-1,362,-1,616,-1,33,633
425,407,-1,-1,141,-1,-1,258,-1,-1,281,-1,259,-1,706,538
426,258,-1,-1,559,-1,-1,29,-1,-1,259,-1,670,-1,281,611
427,141,-1,-1,407,-1,-1,559,-1,-1,538,-1,268,-1,670,291
428,616,-1,-1,706,-1,-1,574,-1,-1,141,-1,559,-1,200,87
429,259,-1,-1,698,-1,-1,706,-1,-1,33,-1,407,-1,268,76
430,706,-1,-1,616,-1,-1,562,-1,-1,588,-1,633,-1,291,349
431,698,-1,-1,259,-1,-1,616,-1,-1,670,-1,87,-1,559,132
432,633,-1,-1,562,-1,-1,218,-1,-1,706,-1,141,-1,258,33
433,670,-1,-1,574,-1,-1,87,-1,-1,562,-1,698,-1,218,407
434,574,-1,-1,670,-1,-1,698,-1,-1,633,-1,218,-1,358,281
435,562,-1,-1,633,-1,-1,259,-1,-1,29,-1,277,-1,18,651
436,218,-1,-1,87,-1,-1,588,-1,-1,507,-1,158,-1,698,258
437,291,-1,-1,132,-1,-1,670,-1,-1,158,-1,562,-1,633,628
438,87,-1,-1,218,-1,-1,277,-1,-1,651,-1,507,-1,619,706
439,132,-1,-1,291,-1,-1,633,-1,-1,628,-1,706,-1,277,259
440,507,-1,-1,651,-1,-1,132,-1,-1,304,-1,574,-1,87,358
441,277,-1,-1,588,-1,-1,651,-1,-1,291,-1,132,-1,628,229
442,588,-1,-1,277,-1,-1,507,-1,-1,132,-1,619,-1,304,574
443,651,-1,-1,507,-1,-1,291,-1,-1,698,-1,233,-1,204,177
444,158,-1,-1,619,-1,-1,304,-1,-1,87,-1,358,-1,507,218
445,628,-1,-1,358,-1,-1,233,-1,-1,218,-1,291,-1,195,619
446,619,-1,-1,158,-1,-1,537,-1,-1,229,-1,628,-1,562,277
447,358,-1,-1,628,-1,-1,229,-1,-1,537,-1,651,-1,132,158
448,229,-1,-1,233,-1,-1,358,-1,-1,619,-1,195,-1,180,531
449,537,-1,-1,304,-1,-1,619,-1,-1,358,-1,389,-1,233,507
450,304,-1,-1,537,-1,-1,158,-1,-1,124,-1,588,-1,229,86
451,233,-1,-1,229,-1,-1,628,-1,-1,277,-1,307,-1,651,180
452,180,-1,-1,531,-1,-1,124,-1,-1,389,-1,537,-1,158,365
453,195,-1,-1,389,-1,-1,586,-1,-1,307,-1,531,-1,537,304
454,389,-1,-1,195,-1,-1,307,-1,-1,365,-1,180,-1,340,537
455,531,-1,-1,180,-1,-1,168,-1,-1,195,-1,229,-1,365,563
456,307,-1,-1,168,-1,-1,180,-1,-1,205,-1,683,-1,594,18
457,586,-1,-1,124,-1,-1,531,-1,-1,180,-1,304,-1,168,576
458,124,-1,-1,586,-1,-1,389,-1,-1,563,-1,576,-1,307,659
459,168,-1,-1,307,-1,-1,195,-1,-1,233,-1,365,-1,86,340
460,340,-1,-1,563,-1,-1,576,-1,-1,531,-1,124,-1,389,195
461,365,-1,-1,576,-1,-1,177,-1,-1,137,-1,86,-1,531,124
462,576,-1,-1,365,-1,-1,205,-1,-1,168,-1,659,-1,137,389
463,563,-1,-1,340,-1,-1,365,-1,-1,659,-1,168,-1,484,307
464,659,-1,-1,137,-1,-1,340,-1,-1,86,-1,47,-1,143,588
465,177,-1,-1,205,-1,-1,137,-1,-1,576,-1,563,-1,639,168
466,137,-1,-1,659,-1,-1,563,-1,-1,586,-1,484,-1,173,98
467,205,-1,-1,177,-1,-1,659,-1,-1,340,-1,639,-1,563,467
468,484,-1,-1,639,-1,-1,72,-1,-1,177,-1,340,-1,124,233
469,86,-1,-1,230,-1,-1,655,-1,-1,173,-1,205,-1,576,470
470,230,-1,-1,86,-1,-1,173,-1,-1,72,-1,137,-1,659,292
471,639,-1,-1,484,-1,-1,292,-1,-1,273,-1,72,-1,350,173
472,655,-1,-1,72,-1,-1,639,-1,-1,484,-1,273,-1,205,230
473,173,-1,-1,292,-1,-1,484,-1,-1,683,-1,470,-1,98,273
474,72,-1,-1,655,-1,-1,230,-1,-1,470,-1,467,-1,273,639
475,292,-1,-1,173,-1,-1,86,-1,-1,639,-1,230,-1,372,47
476,273,-1,-1,98,-1,-1,683,-1,-1,292,-1,655,-1,301,484
477,470,-1,-1,372,-1,-1,47,-1,-1,230,-1,173,-1,292,655
478,98,-1,-1,273,-1,-1,467,-1,-1,429,-1,350,-1,72,515
479,372,-1,-1,470,-1,-1,350,-1,-1,467,-1,301,-1,655,205
480,47,-1,-1,683,-1,-1,372,-1,-1,98,-1,292,-1,429,137
481,467,-1,-1,429,-1,-1,273,-1,-1,515,-1,177,-1,243,72
482,683,-1,-1,47,-1,-1,234,-1,-1,372,-1,660,-1,467,318
483,429,-1,-1,467,-1,-1,470,-1,-1,655,-1,586,-1,640,594
484,515,-1,-1,660,-1,-1,98,-1,-1,676,-1,372,-1,230,243
485,350,-1,-1,234,-1,-1,676,-1,-1,47,-1,243,-1,660,372
486,234,-1,-1,350,-1,-1,640,-1,-1,301,-1,429,-1,515,99
487,660,-1,-1,515,-1,-1,429,-1,-1,318,-1,676,-1,40,170
488,243,-1,-1,301,-1,-1,515,-1,-1,350,-1,234,-1,99,103
489,676,-1,-1,640,-1,-1,301,-1,-1,99,-1,515,-1,47,350
490,640,-1,-1,676,-1,-1,243,-1,-1,660,-1,98,-1,470,40
491,301,-1,-1,243,-1,-1,660,-1,-1,594,-1,318,-1,683,518
492,318,-1,-1,99,-1,-1,40,-1,-1,579,-1,103,-1,237,84
493,31,-1,-1,170,-1,-1,99,-1,-1,234,-1,640,-1,518,429
494,594,-1,-1,31,-1,-1,318,-1,-1,243,-1,40,-1,676,660
495,99,-1,-1,518,-1,-1,170,-1,-1,640,-1,634,-1,586,683
496,170,-1,-1,237,-1,-1,31,-1,-1,103,-1,99,-1,234,301
497,40,-1,-1,318,-1,-1,594,-1,-1,518,-1,298,-1,357,234
498,518,-1,-1,40,-1,-1,522,-1,-1,84,-1,119,-1,31,606
499,237,-1,-1,594,-1,-1,103,-1,-1,170,-1,522,-1,318,640
500,298,-1,-1,579,-1,-1,237,-1,-1,357,-1,518,-1,84,316
501,522,-1,-1,103,-1,-1,634,-1,-1,606,-1,170,-1,405,357
502,579,-1,-1,298,-1,-1,518,-1,-1,40,-1,31,-1,502,676
503,103,-1,-1,522,-1,-1,84,-1,-1,31,-1,607,-1,239,502
504,84,-1,-1,634,-1,-1,119,-1,-1,522,-1,405,-1,170,298
505,357,-1,-1,119,-1,-1,579,-1,-1,237,-1,502,-1,522,31
506,119,-1,-1,357,-1,-1,298,-1,-1,346,-1,594,-1,656,405
507,634,-1,-1,84,-1,-1,357,-1,-1,502,-1,237,-1,606,346
508,502,-1,-1,405,-1,-1,346,-1,-1,298,-1,316,-1,119,237
509,606,-1,-1,607,-1,-1,405,-1,-1,119,-1,84,-1,103,579
510,607,-1,-1,606,-1,-1,502,-1,-1,417,-1,357,-1,298,634
511,405,-1,-1,502,-1,-1,397,-1,-1,402,-1,579,-1,223,417
512,313,-1,-1,346,-1,-1,417,-1,-1,397,-1,606,-1,511,522
513,316,-1,-1,397,-1,-1,656,-1,-1,511,-1,402,-1,417,699
514,346,-1,-1,313,-1,-1,607,-1,-1,316,-1,223,-1,73,79
515,397,-1,-1,316,-1,-1,606,-1,-1,634,-1,656,-1,699,119
516,656,-1,-1,402,-1,-1,316,-1,-1,405,-1,699,-1,313,607
517,417,-1,-1,437,-1,-1,313,-1,-1,699,-1,346,-1,634,65
518,437,-1,-1,417,-1,-1,511,-1,-1,607,-1,313,-1,661,73
519,402,-1,-1,656,-1,-1,247,-1,-1,79,-1,188,-1,520,477
520,699,-1,-1,223,-1,-1,437,-1,-1,608,-1,477,-1,6,600
521,247,-1,-1,511,-1,-1,223,-1,-1,656,-1,417,-1,346,313
522,223,-1,-1,699,-1,-1,402,-1,-1,313,-1,65,-1,316,342
523,511,-1,-1,247,-1,-1,699,-1,-1,65,-1,397,-1,607,661
524,65,-1,-1,75,-1,-1,342,-1,-1,239,-1,661,-1,397,402
525,73,-1,-1,79,-1,-1,75,-1,-1,223,-1,511,-1,376,656
526,75,-1,-1,65,-1,-1,608,-1,-1,437,-1,376,-1,342,397
527,79,-1,-1,73,-1,-1,65,-1,-1,188,-1,166,-1,608,376
528,188,-1,-1,608,-1,-1,166,-1,-1,342,-1,79,-1,65,75
529,376,-1,-1,342,-1,-1,127,-1,-1,75,-1,437,-1,74,166
530,608,-1,-1,188,-1,-1,73,-1,-1,376,-1,303,-1,79,511
531,342,-1,-1,376,-1,-1,79,-1,-1,247,-1,520,-1,75,74
532,520,-1,-1,74,-1,-1,376,-1,-1,6,-1,75,-1,127,188
533,166,-1,-1,127,-1,-1,477,-1,-1,614,-1,608,-1,437,6
534,127,-1,-1,166,-1,-1,239,-1,-1,661,-1,614,-1,188,608
535,74,-1,-1,520,-1,-1,188,-1,-1,664,-1,82,-1,166,142
536,661,-1,-1,477,-1,-1,664,-1,-1,166,-1,601,-1,247,520
537,6,-1,-1,239,-1,-1,614,-1,-1,74,-1,73,-1,402,223
538,239,-1,-1,6,-1,-1,520,-1,-1,600,-1,247,-1,333,437
539,477,-1,-1,661,-1,-1,74,-1,-1,73,-1,361,-1,579,204
540,614,-1,-1,303,-1,-1,6,-1,-1,127,-1,142,-1,410,646
541,664,-1,-1,601,-1,-1,661,-1,-1,520,-1,74,-1,646,410
542,601,-1,-1,664,-1,-1,361,-1,-1,433,-1,342,-1,142,181
543,303,-1,-1,614,-1,-1,600,-1,-1,82,-1,6,-1,433,403
544,410,-1,-1,600,-1,-1,617,-1,-1,601,-1,127,-1,403,433
545,82,-1,-1,361,-1,-1,142,-1,-1,403,-1,433,-1,664,614
546,600,-1,-1,410,-1,-1,303,-1,-1,181,-1,239,-1,647,359
547,361,-1,-1,82,-1,-1,601,-1,-1,477,-1,403,-1,295,247
548,617,-1,-1,142,-1,-1,181,-1,-1,303,-1,410,-1,601,82
549,433,-1,-1,403,-1,-1,82,-1,-1,142,-1,646,-1,371,568
550,142,-1,-1,617,-1,-1,295,-1,-1,410,-1,600,-1,82,601
551,403,-1,-1,433,-1,-1,410,-1,-1,617,-1,664,-1,303,127
552,181,-1,-1,568,-1,-1,403,-1,-1,695,-1,333,-1,600,371
553,295,-1,-1,646,-1,-1,433,-1,-1,361,-1,568,-1,14,303
554,568,-1,-1,181,-1,-1,371,-1,-1,14,-1,617,-1,614,664
555,646,-1,-1,295,-1,-1,593,-1,-1,398,-1,181,-1,71,617
556,593,-1,-1,695,-1,-1,646,-1,-1,153,-1,398,-1,617,295
557,371,-1,-1,647,-1,-1,568,-1,-1,438,-1,695,-1,153,305
558,695,-1,-1,593,-1,-1,14,-1,-1,217,-1,630,-1,361,398
559,647,-1,-1,371,-1,-1,153,-1,-1,295,-1,593,-1,305,556
560,14,-1,-1,438,-1,-1,695,-1,-1,371,-1,305,-1,593,10
561,153,-1,-1,398,-1,-1,647,-1,-1,646,-1,10,-1,181,71
562,438,-1,-1,14,-1,-1,469,-1,-1,568,-1,371,-1,10,647
563,398,-1,-1,153,-1,-1,685,-1,-1,593,-1,71,-1,469,436
564,10,-1,-1,469,-1,-1,305,-1,-1,436,-1,438,-1,568,14
565,71,-1,-1,283,-1,-1,217,-1,-1,685,-1,14,-1,398,153
566,469,-1,-1,436,-1,-1,129,-1,-1,283,-1,217,-1,685,186
567,317,-1,-1,71,-1,-1,398,-1,-1,556,-1,685,-1,438,283
568,283,-1,-1,305,-1,-1,438,-1,-1,10,-1,469,-1,317,217
569,685,-1,-1,10,-1,-1,436,-1,-1,317,-1,186,-1,420,469
570,436,-1,-1,685,-1,-1,71,-1,-1,333,-1,153,-1,695,593
571,305,-1,-1,317,-1,-1,283,-1,-1,71,-1,556,-1,493,438
572,556,-1,-1,217,-1,-1,420,-1,-1,359,-1,283,-1,129,317
573,186,-1,-1,420,-1,-1,333,-1,-1,469,-1,436,-1,564,695
574,217,-1,-1,556,-1,-1,186,-1,-1,493,-1,564,-1,283,64
575,420,-1,-1,186,-1,-1,10,-1,-1,647,-1,317,-1,359,685
576,359,-1,-1,129,-1,-1,642,-1,-1,420,-1,453,-1,436,657
577,493,-1,-1,333,-1,-1,453,-1,-1,186,-1,129,-1,217,361
578,129,-1,-1,359,-1,-1,556,-1,-1,305,-1,295,-1,477,652
579,333,-1,-1,493,-1,-1,317,-1,-1,536,-1,359,-1,186,599
580,536,-1,-1,453,-1,-1,677,-1,-1,332,-1,420,-1,556,183
581,564,-1,-1,642,-1,-1,64,-1,-1,129,-1,673,-1,630,171
582,453,-1,-1,536,-1,-1,493,-1,-1,598,-1,599,-1,474,52
583,642,-1,-1,564,-1,-1,359,-1,-1,657,-1,493,-1,599,598
584,598,-1,-1,677,-1,-1,599,-1,-1,453,-1,439,-1,64,493
585,657,-1,-1,64,-1,-1,275,-1,-1,642,-1,163,-1,183,453
586,677,-1,-1,598,-1,-1,536,-1,-1,599,-1,275,-1,657,420
587,64,-1,-1,657,-1,-1,564,-1,-1,275,-1,487,-1,439,36
588,275,-1,-1,332,-1,-1,657,-1,-1,64,-1,642,-1,453,129
589,599,-1,-1,630,-1,-1,598,-1,-1,677,-1,64,-1,163,465
590,630,-1,-1,599,-1,-1,439,-1,-1,564,-1,156,-1,652,140
591,332,-1,-1,275,-1,-1,163,-1,-1,139,-1,647,-1,536,143
592,658,-1,-1,465,-1,-1,630,-1,-1,7,-1,598,-1,275,487
593,163,-1,-1,439,-1,-1,465,-1,-1,474,-1,36,-1,7,139
594,465,-1,-1,658,-1,-1,332,-1,-1,183,-1,657,-1,677,320
595,439,-1,-1,163,-1,-1,658,-1,-1,487,-1,183,-1,139,275
596,7,-1,-1,487,-1,-1,474,-1,-1,439,-1,465,-1,598,564
597,183,-1,-1,474,-1,-1,139,-1,-1,163,-1,171,-1,658,673
598,474,-1,-1,183,-1,-1,156,-1,-1,465,-1,677,-1,36,163
599,487,-1,-1,7,-1,-1,183,-1,-1,658,-1,139,-1,642,510
600,139,-1,-1,156,-1,-1,265,-1,-1,140,-1,658,-1,487,677
601,156,-1,-1,139,-1,-1,140,-1,-1,265,-1,7,-1,673,536
602,36,-1,-1,171,-1,-1,7,-1,-1,630,-1,474,-1,465,658
603,171,-1,-1,36,-1,-1,487,-1,-1,445,-1,332,-1,140,567
604,673,-1,-1,265,-1,-1,297,-1,-1,156,-1,140,-1,567,645
605,445,-1,-1,140,-1,-1,510,-1,-1,52,-1,536,-1,171,7
606,140,-1,-1,445,-1,-1,36,-1,-1,171,-1,567,-1,26,297
607,265,-1,-1,673,-1,-1,171,-1,-1,36,-1,445,-1,156,332
608,297,-1,-1,510,-1,-1,44,-1,-1,26,-1,265,-1,445,156
609,567,-1,-1,44,-1,-1,445,-1,-1,645,-1,495,-1,125,265
610,44,-1,-1,567,-1,-1,673,-1,-1,125,-1,26,-1,52,474
611,510,-1,-1,297,-1,-1,567,-1,-1,91,-1,320,-1,645,495
612,495,-1,-1,125,-1,-1,26,-1,-1,297,-1,91,-1,44,445
613,645,-1,-1,26,-1,-1,91,-1,-1,219,-1,297,-1,135,44
614,125,-1,-1,495,-1,-1,645,-1,-1,567,-1,510,-1,265,691
615,26,-1,-1,645,-1,-1,52,-1,-1,510,-1,413,-1,297,219
616,52,-1,-1,320,-1,-1,495,-1,-1,44,-1,645,-1,413,686
617,91,-1,-1,413,-1,-1,125,-1,-1,673,-1,691,-1,510,642
618,413,-1,-1,91,-1,-1,686,-1,-1,575,-1,44,-1,219,439
619,320,-1,-1,52,-1,-1,691,-1,-1,135,-1,125,-1,91,264
620,219,-1,-1,264,-1,-1,320,-1,-1,691,-1,497,-1,575,91
621,686,-1,-1,691,-1,-1,575,-1,-1,495,-1,652,-1,320,125
622,264,-1,-1,219,-1,-1,413,-1,-1,686,-1,52,-1,497,26
623,691,-1,-1,686,-1,-1,253,-1,-1,204,-1,575,-1,424,413
624,497,-1,-1,143,-1,-1,135,-1,-1,264,-1,76,-1,588,239
625,204,-1,-1,575,-1,-1,424,-1,-1,143,-1,686,-1,691,322
626,575,-1,-1,204,-1,-1,375,-1,-1,497,-1,362,-1,177,630
627,143,-1,-1,497,-1,-1,219,-1,-1,320,-1,264,-1,686,592
628,627,-1,-1,693,-1,-1,423,-1,-1,610,-1,216,-1,253,370
629,381,-1,-1,253,-1,-1,68,-1,-1,339,-1,423,-1,216,150
630,693,-1,-1,627,-1,-1,264,-1,-1,423,-1,375,-1,381,339
631,253,-1,-1,381,-1,-1,610,-1,-1,388,-1,404,-1,583,120
632,610,-1,-1,375,-1,-1,381,-1,-1,253,-1,627,-1,688,466
633,423,-1,-1,68,-1,-1,693,-1,-1,381,-1,120,-1,206,338
634,68,-1,-1,423,-1,-1,143,-1,-1,202,-1,253,-1,150,83
635,375,-1,-1,610,-1,-1,627,-1,-1,206,-1,338,-1,15,377
636,206,-1,-1,404,-1,-1,351,-1,-1,120,-1,15,-1,375,627
637,150,-1,-1,202,-1,-1,15,-1,-1,68,-1,466,-1,610,462
638,404,-1,-1,206,-1,-1,688,-1,-1,375,-1,351,-1,466,15
639,202,-1,-1,150,-1,-1,120,-1,-1,629,-1,693,-1,338,442
640,688,-1,-1,15,-1,-1,404,-1,-1,150,-1,610,-1,370,693
641,120,-1,-1,351,-1,-1,202,-1,-1,176,-1,385,-1,423,35
642,15,-1,-1,688,-1,-1,150,-1,-1,466,-1,202,-1,176,279
643,351,-1,-1,120,-1,-1,206,-1,-1,385,-1,150,-1,68,202
644,385,-1,-1,176,-1,-1,338,-1,-1,351,-1,206,-1,202,423
645,466,-1,-1,462,-1,-1,565,-1,-1,15,-1,688,-1,457,176
646,462,-1,-1,466,-1,-1,293,-1,-1,688,-1,35,-1,351,385
647,176,-1,-1,385,-1,-1,442,-1,-1,338,-1,565,-1,377,206
648,565,-1,-1,442,-1,-1,466,-1,-1,462,-1,68,-1,404,610
649,338,-1,-1,293,-1,-1,385,-1,-1,109,-1,462,-1,131,457
650,293,-1,-1,338,-1,-1,462,-1,-1,377,-1,678,-1,701,404
651,442,-1,-1,565,-1,-1,176,-1,-1,30,-1,457,-1,279,131
652,220,-1,-1,131,-1,-1,30,-1,-1,565,-1,377,-1,678,235
653,109,-1,-1,457,-1,-1,16,-1,-1,131,-1,260,-1,581,393
654,131,-1,-1,220,-1,-1,50,-1,-1,35,-1,293,-1,385,565
655,457,-1,-1,109,-1,-1,377,-1,-1,220,-1,30,-1,565,293
656,30,-1,-1,16,-1,-1,131,-1,-1,442,-1,109,-1,462,68
657,377,-1,-1,50,-1,-1,109,-1,-1,293,-1,131,-1,169,678
658,16,-1,-1,30,-1,-1,457,-1,-1,279,-1,548,-1,260,675
659,50,-1,-1,377,-1,-1,220,-1,-1,675,-1,279,-1,548,169
660,678,-1,-1,279,-1,-1,675,-1,-1,260,-1,50,-1,16,255
661,548,-1,-1,675,-1,-1,260,-1,-1,644,-1,442,-1,109,30
662,675,-1,-1,548,-1,-1,35,-1,-1,50,-1,16,-1,293,351
663,279,-1,-1,678,-1,-1,548,-1,-1,16,-1,169,-1,255,50
664,255,-1,-1,649,-1,-1,581,-1,-1,707,-1,675,-1,30,16
665,169,-1,-1,260,-1,-1,328,-1,-1,649,-1,707,-1,675,548
666,649,-1,-1,255,-1,-1,678,-1,-1,548,-1,220,-1,50,463
667,260,-1,-1,169,-1,-1,478,-1,-1,255,-1,463,-1,197,644
668,35,-1,-1,581,-1,-1,644,-1,-1,328,-1,649,-1,578,260
669,463,-1,-1,328,-1,-1,279,-1,-1,457,-1,176,-1,136,688
670,328,-1,-1,463,-1,-1,169,-1,-1,197,-1,644,-1,220,336
671,581,-1,-1,35,-1,-1,255,-1,-1,463,-1,235,-1,644,461
672,478,-1,-1,644,-1,-1,197,-1,-1,169,-1,255,-1,604,136
673,707,-1,-1,197,-1,-1,649,-1,-1,136,-1,256,-1,679,224
674,197,-1,-1,707,-1,-1,463,-1,-1,678,-1,581,-1,328,649
675,644,-1,-1,478,-1,-1,707,-1,-1,581,-1,578,-1,649,48
676,256,-1,-1,136,-1,-1,48,-1,-1,604,-1,197,-1,463,425
677,578,-1,-1,235,-1,-1,336,-1,-1,240,-1,478,-1,48,244
678,235,-1,-1,604,-1,-1,256,-1,-1,393,-1,48,-1,425,581
679,336,-1,-1,256,-1,-1,393,-1,-1,461,-1,328,-1,641,109
680,393,-1,-1,578,-1,-1,604,-1,-1,478,-1,679,-1,35,707
681,136,-1,-1,48,-1,-1,235,-1,-1,336,-1,425,-1,461,220
682,604,-1,-1,393,-1,-1,578,-1,-1,425,-1,336,-1,256,197
683,48,-1,-1,336,-1,-1,136,-1,-1,578,-1,415,-1,707,679
684,425,-1,-1,240,-1,-1,85,-1,-1,224,-1,136,-1,478,604
685,679,-1,-1,244,-1,-1,240,-1,-1,48,-1,393,-1,336,578
686,461,-1,-1,679,-1,-1,425,-1,-1,256,-1,244,-1,415,529
687,240,-1,-1,415,-1,-1,244,-1,-1,235,-1,701,-1,393,328
688,85,-1,-1,425,-1,-1,461,-1,-1,529,-1,240,-1,17,256
689,244,-1,-1,529,-1,-1,679,-1,-1,415,-1,187,-1,386,17
690,415,-1,-1,85,-1,-1,226,-1,-1,244,-1,641,-1,388,240
691,529,-1,-1,461,-1,-1,17,-1,-1,85,-1,604,-1,240,187
692,115,-1,-1,17,-1,-1,583,-1,-1,641,-1,85,-1,226,415
693,187,-1,-1,226,-1,-1,224,-1,-1,618,-1,339,-1,629,216
694,17,-1,-1,115,-1,-1,529,-1,-1,370,-1,224,-1,187,618
695,226,-1,-1,187,-1,-1,415,-1,-1,386,-1,618,-1,244,85
696,641,-1,-1,618,-1,-1,115,-1,-1,679,-1,226,-1,339,478
697,224,-1,-1,583,-1,-1,618,-1,-1,187,-1,529,-1,235,388
698,618,-1,-1,641,-1,-1,187,-1,-1,701,-1,386,-1,693,999
699,583,-1,-1,224,-1,-1,641,-1,-1,115,-1,17,-1,83,226
700,339,-1,-1,388,-1,-1,701,-1,-1,17,-1,583,-1,85,629
701,386,-1,-1,629,-1,-1,83,-1,-1,627,-1,115,-1,224,253
702,629,-1,-1,386,-1,-1,370,-1,-1,693,-1,83,-1,529,641
703,388,-1,-1,339,-1,-1,216,-1,-1,404,-1,370,-1,115,386
704,216,-1,-1,83,-1,-1,388,-1,-1,226,-1,629,-1,120,381
705,370,-1,-1,701,-1,-1,629,-1,-1,83,-1,381,-1,627,115
706,701,-1,-1,370,-1,-1,339,-1,-1,216,-1,388,-1,618,375
707,83,-1,-1,216,-1,-1,386,-1,-1,583,-1,461,-1,442,999
